Gage,   Filename,  Threshold, WaterYear, WaterYearType,   +Oct, +Nov, +Dec, +Jan, +Feb, +Mar, +Apr, +May, +Jun, +Jul, +Aug, +Sep,     -Oct, -Nov, -Dec, -Jan, -Feb, -Mar, -Apr, -May, -Jun, -Jul, -Aug, -Sep
17,  ALP.gg18,      1.00,       2003,   Normal,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
17,  ALP.gg18,      1.00,       2004,   Below Normal,     31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
17,  ALP.gg18,      1.00,       2005,   Wet,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
17,  ALP.gg18,      1.00,       2006,   Wet,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
17,  ALP.gg18,      1.00,       2007,   Dry,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
17,  ALP.gg18,      1.00,       2008,   Normal,     31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
17,  ALP.gg18,      1.00,       2009,   Normal,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
17,  ALP.gg18,      1.00,       2010,   Above Normal,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
17,  ALP.gg18,      1.00,       2011,   Wet,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
17,  ALP.gg18,      1.00,       2012,   Dry,     31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
17,  ALP.gg18,      1.00,       2013,   Dry,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
17,  ALP.gg18,      1.00,       2014,   Critically Dry,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
17,  ALP.gg18,      1.00,       2015,   Dry,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
17,  ALP.gg18,      1.00,       2016,   ,      1,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,        0,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
 1,  BL.gg16,      1.00,       1992,   Normal,     29,   30,   31,   31,   29,    5,   12,   31,   30,   31,   31,   30,        1,    0,    0,    0,    0,   26,   18,    0,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       1993,   Wet,     31,   30,   30,    0,    1,    0,   25,   31,   30,   31,   31,   30,        0,    0,    1,   31,   27,   31,    5,    0,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       1994,   Dry,     31,   30,   19,    0,    0,    0,   13,   31,   30,   31,   31,   30,        0,    0,   12,   31,   28,   31,   17,    0,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       1995,   Extremely Wet,     31,   30,   19,   10,    0,   14,   30,   31,   30,   31,   31,   30,        0,    0,   12,   21,   28,   17,    0,    0,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       1996,   Wet,     31,   30,   22,    0,    0,    0,    0,    4,   30,   31,   31,   30,        0,    0,    9,   31,   29,   31,   30,   27,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       1997,   Above Normal,     31,   30,   15,    0,    0,    0,    7,   31,   30,   31,   31,   30,        0,    0,   16,   31,   28,   31,   23,    0,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       1998,   Extremely Wet,     31,   26,    0,    0,    8,   29,   30,   31,   30,   31,   31,   30,        0,    4,   31,   31,   20,    2,    0,    0,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       1999,   Normal,     31,   28,    0,    0,    0,    0,    0,    5,   30,   31,   31,   30,        0,    2,   31,   31,   28,   31,   30,   26,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       2000,   Above Normal,     31,   30,    4,    6,    0,    0,    1,   31,   30,   31,   31,   30,        0,    0,   27,   25,   29,   31,   29,    0,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       2001,   Normal,     31,   30,   31,   25,    0,    0,   19,   29,   30,   31,   31,   30,        0,    0,    0,    6,   28,   31,   11,    2,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       2002,   Below Normal,     31,   30,   31,   13,    0,    0,    6,   24,   30,   31,   31,   30,        0,    0,    0,   18,   28,   31,   24,    7,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       2003,   Normal,     31,   30,    2,    0,    0,    0,   26,   31,   30,   31,   31,   30,        0,    0,   29,   31,   28,   31,    4,    0,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       2004,   Below Normal,     31,   11,    7,    0,    8,    0,    0,   10,   30,   31,   31,   30,        0,   19,   24,   31,   21,   31,   30,   21,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       2005,   Wet,     31,   30,   27,    0,    0,    6,   30,   31,   30,   31,   31,   30,        0,    0,    4,   31,   28,   25,    0,    0,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       2006,   Wet,     27,    0,    3,    0,    0,    0,    0,   14,   30,   31,   31,   30,        4,   30,   28,   31,   28,   31,   30,   17,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       2007,   Dry,     31,   30,   12,    0,    0,    0,    0,   25,   30,   31,   31,   30,        0,    0,   19,   31,   28,   31,   30,    6,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       2008,   Normal,     31,   30,   19,    0,    0,    0,   23,   31,   30,   31,   31,   30,        0,    0,   12,   31,   29,   31,    7,    0,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       2009,   Normal,     31,   30,   31,    6,    0,    0,   17,   31,   30,   31,   31,   30,        0,    0,    0,   25,   28,   31,   13,    0,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       2010,   Above Normal,     31,   30,   31,    0,    0,    0,   22,   31,   30,   31,   31,   30,        0,    0,    0,   31,   28,   31,    8,    0,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       2011,   Wet,     16,   27,   15,    0,    0,    0,    0,   15,   30,   31,   31,   30,       15,    3,   16,   31,   28,   31,   30,   16,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       2012,   Dry,     31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       2013,   Dry,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       2014,   Critically Dry,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       2015,   Dry,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
 1,  BL.gg16,      1.00,       2016,   ,      1,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,        0,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
16,  CA.gg15,      1.00,       1992,   Normal,     25,   30,   31,   31,   29,   31,   30,    8,    0,    0,    0,    0,        5,    0,    0,    0,    0,    0,    0,   23,   30,   31,   31,   30
16,  CA.gg15,      1.00,       1993,   Wet,     10,   30,   31,   31,   28,   31,   30,   31,   26,    0,    0,    0,       21,    0,    0,    0,    0,    0,    0,    0,    4,   31,   31,   30
16,  CA.gg15,      1.00,       1994,   Dry,      0,   19,   31,   31,   28,   31,   30,   31,   18,    0,    0,    2,       31,   11,    0,    0,    0,    0,    0,    0,   12,   31,   31,   28
16,  CA.gg15,      1.00,       1995,   Extremely Wet,     26,   30,   31,   31,   28,   31,   30,   31,   30,   27,    0,    0,        5,    0,    0,    0,    0,    0,    0,    0,    0,    4,   31,   30
16,  CA.gg15,      1.00,       1996,   Wet,      0,    0,   19,   31,   29,   31,   30,   25,   22,    0,    0,    0,       31,   30,   12,    0,    0,    0,    0,    6,    8,   31,   31,   30
16,  CA.gg15,      1.00,       1997,   Above Normal,      4,   30,   31,   31,   28,   31,   30,    2,    0,    0,    0,    0,       27,    0,    0,    0,    0,    0,    0,   29,   30,   31,   31,   30
16,  CA.gg15,      1.00,       1998,   Extremely Wet,     11,   20,   31,   31,   28,   31,   30,   31,   30,   17,    0,    0,       20,   10,    0,    0,    0,    0,    0,    0,    0,   14,   31,   30
16,  CA.gg15,      1.00,       1999,   Normal,      6,   30,   31,   31,   28,   31,   30,   22,   11,    0,    0,    0,       25,    0,    0,    0,    0,    0,    0,    9,   19,   31,   31,   30
16,  CA.gg15,      1.00,       2000,   Above Normal,      0,   22,   31,   31,   29,   31,   30,   31,   23,    0,    0,    0,       31,    8,    0,    0,    0,    0,    0,    0,    7,   31,   31,   30
16,  CA.gg15,      1.00,       2001,   Normal,     21,   30,   31,   31,   28,   31,   30,   25,    0,    0,    0,    0,       10,    0,    0,    0,    0,    0,    0,    6,   30,   31,   31,   30
16,  CA.gg15,      1.00,       2002,   Below Normal,      1,   21,   31,   31,   28,   31,   30,   28,    0,    0,    0,    0,       30,    9,    0,    0,    0,    0,    0,    3,   30,   31,   31,   30
16,  CA.gg15,      1.00,       2003,   Normal,      0,   23,   31,   31,   28,   31,   30,   31,   11,    0,    0,    0,       31,    7,    0,    0,    0,    0,    0,    0,   19,   31,   31,   30
16,  CA.gg15,      1.00,       2004,   Below Normal,      0,   30,   31,   31,   29,   31,   30,    5,    0,    0,    0,    0,       31,    0,    0,    0,    0,    0,    0,   26,   30,   31,   31,   30
16,  CA.gg15,      1.00,       2005,   Wet,     14,   30,   31,   31,   28,   31,   30,   31,   20,    0,    0,    0,       17,    0,    0,    0,    0,    0,    0,    0,   10,   31,   31,   30
16,  CA.gg15,      1.00,       2006,   Wet,      0,   20,   31,   31,   28,   31,   30,   31,   20,    0,    0,    0,       31,   10,    0,    0,    0,    0,    0,    0,   10,   31,   31,   30
16,  CA.gg15,      1.00,       2007,   Dry,      0,   19,   31,   31,   28,   31,   30,   17,    0,    0,    0,    7,       31,   11,    0,    0,    0,    0,    0,   14,   30,   31,   31,   23
16,  CA.gg15,      1.00,       2008,   Normal,     21,   18,   26,   31,   29,   31,   30,   12,    0,    0,    0,    0,       10,   12,    5,    0,    0,    0,    0,   19,   30,   31,   31,   30
16,  CA.gg15,      1.00,       2009,   Normal,      0,   27,   31,   31,   28,   31,   30,   25,    0,    0,    0,    0,       31,    3,    0,    0,    0,    0,    0,    6,   30,   31,   31,   30
16,  CA.gg15,      1.00,       2010,   Above Normal,     18,   30,   31,   31,   28,   31,   30,   31,   16,    0,    0,    0,       13,    0,    0,    0,    0,    0,    0,    0,   14,   31,   31,   30
16,  CA.gg15,      1.00,       2011,   Wet,      6,   30,   31,   31,   28,   31,   30,   31,   30,    4,    0,    0,       25,    0,    0,    0,    0,    0,    0,    0,    0,   27,   31,   30
16,  CA.gg15,      1.00,       2012,   Dry,     26,   30,   31,   13,   29,   31,   30,   19,    0,    0,    0,    0,        5,    0,    0,   18,    0,    0,    0,   12,   30,   31,   31,   30
16,  CA.gg15,      1.00,       2013,   Dry,      4,   22,   31,   31,   28,   31,   26,    0,    0,    0,    0,    0,       27,    8,    0,    0,    0,    0,    4,   31,   30,   31,   31,   30
16,  CA.gg15,      1.00,       2014,   Critically Dry,      2,   15,   25,    0,   25,   31,   30,   14,    0,    0,    0,    0,       29,   15,    6,   31,    3,    0,    0,   17,   30,   31,   31,   30
16,  CA.gg15,      1.00,       2015,   Dry,      0,   27,   31,   28,   21,   31,   29,   24,    0,    0,    0,    0,       31,    3,    0,    3,    7,    0,    1,    7,   30,   31,   31,   30
16,  CA.gg15,      1.00,       2016,   ,      0,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,        1,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
14,  CL.gg13,      1.00,       1992,   Normal,     22,   24,   15,   31,   29,   31,   30,   31,    8,    0,    0,    0,        8,    6,   16,    0,    0,    0,    0,    0,   22,   31,   31,   30
14,  CL.gg13,      1.00,       1993,   Wet,      2,   11,   28,   31,   28,   31,   30,   31,   30,    1,    0,    0,       29,   19,    3,    0,    0,    0,    0,    0,    0,   30,   31,   30
14,  CL.gg13,      1.00,       1994,   Dry,      0,   19,   31,   15,   28,   31,   30,   31,   18,    0,    0,    1,       31,   11,    0,   16,    0,    0,    0,    0,   12,   31,   31,   29
14,  CL.gg13,      1.00,       1995,   Extremely Wet,     15,   21,   31,   31,   28,   31,   30,   31,   30,   29,    0,    0,       16,    9,    0,    0,    0,    0,    0,    0,    0,    2,   31,   30
14,  CL.gg13,      1.00,       1996,   Wet,      0,    0,   19,   31,   29,   31,   30,   31,   29,    0,    0,    0,       31,   30,   12,    0,    0,    0,    0,    0,    1,   31,   31,   30
14,  CL.gg13,      1.00,       1997,   Above Normal,      3,   26,   31,   31,   28,   31,   30,   18,    0,    0,    0,    0,       28,    4,    0,    0,    0,    0,    0,   13,   30,   31,   31,   30
14,  CL.gg13,      1.00,       1998,   Extremely Wet,      2,   19,   31,   31,   28,   31,   30,   31,   30,   26,    0,    0,       29,   11,    0,    0,    0,    0,    0,    0,    0,    5,   31,   30
14,  CL.gg13,      1.00,       1999,   Normal,      6,   19,   31,   23,   28,   31,   30,   31,   26,    0,    0,    0,       25,   11,    0,    8,    0,    0,    0,    0,    4,   31,   31,   30
14,  CL.gg13,      1.00,       2000,   Above Normal,      0,   22,    6,   15,   29,   31,   30,   31,   28,    0,    0,    0,       31,    8,   25,   16,    0,    0,    0,    0,    2,   31,   31,   30
14,  CL.gg13,      1.00,       2001,   Normal,     21,   21,    5,   23,   28,   31,   30,   31,   20,    0,    0,    0,       10,    9,   26,    8,    0,    0,    0,    0,   10,   31,   31,   30
14,  CL.gg13,      1.00,       2002,   Below Normal,      1,   19,   31,   31,   28,   31,   30,   31,    2,    0,    0,    0,       30,   11,    0,    0,    0,    0,    0,    0,   28,   31,   31,   30
14,  CL.gg13,      1.00,       2003,   Normal,      0,   23,   28,   31,   28,   31,   30,   31,   30,    1,    0,    0,       31,    7,    3,    0,    0,    0,    0,    0,    0,   30,   31,   30
14,  CL.gg13,      1.00,       2004,   Below Normal,      0,   25,   30,   31,   29,   31,   30,   31,    3,    0,    0,    0,       31,    5,    1,    0,    0,    0,    0,    0,   27,   31,   31,   30
14,  CL.gg13,      1.00,       2005,   Wet,     14,   26,   29,   31,   28,   31,   30,   31,   30,   10,    0,    0,       17,    4,    2,    0,    0,    0,    0,    0,    0,   21,   31,   30
14,  CL.gg13,      1.00,       2006,   Wet,      0,    5,   31,   31,   28,   31,   30,   31,   30,   14,    0,    0,       31,   25,    0,    0,    0,    0,    0,    0,    0,   17,   31,   30
14,  CL.gg13,      1.00,       2007,   Dry,      0,   16,   26,   31,   28,   31,   30,   22,    0,    0,    0,    2,       31,   14,    5,    0,    0,    0,    0,    9,   30,   31,   31,   28
14,  CL.gg13,      1.00,       2008,   Normal,     11,    0,   24,   31,   29,   31,   30,   31,    7,    0,    0,    0,       20,   30,    7,    0,    0,    0,    0,    0,   23,   31,   31,   30
14,  CL.gg13,      1.00,       2009,   Normal,      0,   23,   27,   22,   28,   31,   30,   31,   13,    0,    0,    0,       31,    7,    4,    9,    0,    0,    0,    0,   17,   31,   31,   30
14,  CL.gg13,      1.00,       2010,   Above Normal,     18,    2,   23,   31,   28,   31,   30,   31,   30,   11,    0,    0,       13,   28,    8,    0,    0,    0,    0,    0,    0,   20,   31,   30
14,  CL.gg13,      1.00,       2011,   Wet,      6,   19,   31,   31,   28,   31,   30,   31,   30,   15,    0,    0,       25,   11,    0,    0,    0,    0,    0,    0,    0,   16,   31,   30
14,  CL.gg13,      1.00,       2012,   Dry,     19,   23,    5,   10,   29,   31,   30,   31,   13,    0,    0,    0,       12,    7,   26,   21,    0,    0,    0,    0,   17,   31,   31,   30
14,  CL.gg13,      1.00,       2013,   Dry,      2,   20,   31,   31,   28,   31,   30,    5,    0,    0,    0,    0,       29,   10,    0,    0,    0,    0,    0,   26,   30,   31,   31,   30
14,  CL.gg13,      1.00,       2014,   Critically Dry,      2,    8,    7,    0,   19,   28,   30,   10,    0,    0,    0,    0,       29,   22,   24,   31,    9,    3,    0,   21,   30,   31,   31,   30
14,  CL.gg13,      1.00,       2015,   Dry,      0,   19,   30,   31,   28,   31,   30,   24,    0,    0,    0,    0,       31,   11,    1,    0,    0,    0,    0,    7,   30,   31,   31,   30
14,  CL.gg13,      1.00,       2016,   ,      0,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,        1,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
56,  CR_blw_PI.gg62,      1.00,       1992,   Normal,     30,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       1993,   Wet,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       1994,   Dry,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       1995,   Extremely Wet,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       1996,   Wet,     31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       1997,   Above Normal,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       1998,   Extremely Wet,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       1999,   Normal,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       2000,   Above Normal,     31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       2001,   Normal,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       2002,   Below Normal,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       2003,   Normal,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       2004,   Below Normal,     31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       2005,   Wet,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       2006,   Wet,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       2007,   Dry,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       2008,   Normal,     31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       2009,   Normal,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       2010,   Above Normal,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       2011,   Wet,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       2012,   Dry,     31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       2013,   Dry,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       2014,   Critically Dry,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       2015,   Dry,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
56,  CR_blw_PI.gg62,      1.00,       2016,   ,      1,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,        0,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN
62,  Carmel_blw_Cachagua.gg20,      1.00,       1992,   Normal,     29,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30,        1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
62,  Carmel_blw_Cachagua.gg20,      1.00,       1993,   Wet,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
62,  Carmel_blw_Cachagua.gg20,      1.00,       1994,   Dry,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
62,  Carmel_blw_Cachagua.gg20,      1.00,       1995,   Extremely Wet,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
62,  Carmel_blw_Cachagua.gg20,      1.00,       1996,   Wet,     31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
62,  Carmel_blw_Cachagua.gg20,      1.00,       1997,   Above Normal,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
62,  Carmel_blw_Cachagua.gg20,      1.00,       1998,   Extremely Wet,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
62,  Carmel_blw_Cachagua.gg20,      1.00,       1999,   Normal,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
62,  Carmel_blw_Cachagua.gg20,      1.00,       2000,   Above Normal,     31,   30,   31,   31,   29,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
62,  Carmel_blw_Cachagua.gg20,      1.00,       2001,   Normal,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
62,  Carmel_blw_Cachagua.gg20,      1.00,       2002,   Below Normal,     31,   30,   31,   31,   28,   31,   30,   31,   30,   31,   31,   30,        0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
